frame,time_s,affective_code,affective_label,affective_code_ml,affective_label_ml,withdrawal,flinch,withdrawal_ml,flinch_ml,stim_index,stim_code,stimulus,sec_since_delivery,uncertain,exclude_from_training,corrected
46533,1551.0651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.2667,0,0,1
46534,1551.0984,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.3,0,0,1
46535,1551.1318,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.3333,0,0,1
46536,1551.1651,1,Paw attending,1,Paw attending,0,0,0,0,93,4,Pin prick,15.3667,0,0,1
46537,1551.1984,1,Paw attending,0,None,0,0,0,0,93,4,Pin prick,15.4,0,0,1
46538,1551.2318,1,Paw attending,0,None,0,0,0,0,93,4,Pin prick,15.4333,0,0,1
46539,1551.2651,1,Paw attending,0,None,0,0,0,0,93,4,Pin prick,15.4667,0,0,1
46540,1551.2984,1,Paw attending,0,None,0,0,0,0,93,4,Pin prick,15.5,0,0,1
46541,1551.3318,1,Paw attending,0,None,0,0,0,0,93,4,Pin prick,15.5333,0,0,1
46542,1551.3651,1,Paw attending,0,None,0,0,0,0,93,4,Pin prick,15.5667,0,0,1
46543,1551.3984,1,Paw attending,0,None,0,0,0,0,93,4,Pin prick,15.6,0,0,1
46544,1551.4318,1,Paw attending,0,None,0,0,0,0,93,4,Pin prick,15.6333,0,0,1
46545,1551.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,15.6667,0,0,1
46546,1551.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,15.7,0,0,1
46547,1551.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,15.7333,0,0,1
46548,1551.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,15.7667,0,0,1
46549,1551.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,15.8,0,0,1
46550,1551.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,15.8333,0,0,1
46551,1551.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,15.8667,0,0,1
46552,1551.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,15.9,0,0,1
46553,1551.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,15.9333,0,0,1
46554,1551.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,15.9667,0,0,1
46555,1551.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.0,0,0,1
46556,1551.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.0333,0,0,1
46557,1551.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.0667,0,0,1
46558,1551.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.1,0,0,1
46559,1551.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.1333,0,0,1
46560,1551.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.1667,0,0,1
46561,1551.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.2,0,0,1
46562,1552.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.2333,0,0,1
46563,1552.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.2667,0,0,1
46564,1552.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.3,0,0,1
46565,1552.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.3333,0,0,1
46566,1552.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.3667,0,0,1
46567,1552.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.4,0,0,1
46568,1552.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.4333,0,0,1
46569,1552.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.4667,0,0,1
46570,1552.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.5,0,0,1
46571,1552.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.5333,0,0,1
46572,1552.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.5667,0,0,1
46573,1552.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.6,0,0,1
46574,1552.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.6333,0,0,1
46575,1552.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.6666,0,0,1
46576,1552.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.7,0,0,1
46577,1552.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.7333,0,0,1
46578,1552.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.7666,0,0,1
46579,1552.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.8,0,0,1
46580,1552.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.8333,0,0,1
46581,1552.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.8666,0,0,1
46582,1552.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,16.9,0,0,1
46583,1552.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,16.9333,0,0,1
46584,1552.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,16.9666,0,0,1
46585,1552.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.0,0,0,1
46586,1552.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.0333,0,0,1
46587,1552.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.0666,0,0,1
46588,1552.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.1,0,0,1
46589,1552.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.1333,0,0,1
46590,1552.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.1666,0,0,1
46591,1552.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.2,0,0,1
46592,1553.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.2333,0,0,1
46593,1553.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.2666,0,0,1
46594,1553.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.3,0,0,1
46595,1553.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.3333,0,0,1
46596,1553.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.3666,0,0,1
46597,1553.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.4,0,0,1
46598,1553.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.4333,0,0,1
46599,1553.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.4666,0,0,1
46600,1553.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.5,0,0,1
46601,1553.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.5333,0,0,1
46602,1553.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.5666,0,0,1
46603,1553.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.6,0,0,1
46604,1553.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.6333,0,0,1
46605,1553.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.6666,0,0,1
46606,1553.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.7,0,0,1
46607,1553.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.7333,0,0,1
46608,1553.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.7666,0,0,1
46609,1553.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.8,0,0,1
46610,1553.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.8333,0,0,1
46611,1553.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.8666,0,0,1
46612,1553.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,17.9,0,0,1
46613,1553.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,17.9333,0,0,1
46614,1553.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,17.9666,0,0,1
46615,1553.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.0,0,0,1
46616,1553.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.0333,0,0,1
46617,1553.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.0666,0,0,1
46618,1553.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.1,0,0,1
46619,1553.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.1333,0,0,1
46620,1553.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.1666,0,0,1
46621,1553.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.2,0,0,1
46622,1554.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.2333,0,0,1
46623,1554.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.2666,0,0,1
46624,1554.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.3,0,0,1
46625,1554.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.3333,0,0,1
46626,1554.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.3666,0,0,1
46627,1554.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.4,0,0,1
46628,1554.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.4333,0,0,1
46629,1554.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.4666,0,0,1
46630,1554.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.5,0,0,1
46631,1554.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.5333,0,0,1
46632,1554.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.5666,0,0,1
46633,1554.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.6,0,0,1
46634,1554.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.6333,0,0,1
46635,1554.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.6666,0,0,1
46636,1554.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.7,0,0,1
46637,1554.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.7333,0,0,1
46638,1554.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.7666,0,0,1
46639,1554.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.8,0,0,1
46640,1554.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.8333,0,0,1
46641,1554.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.8666,0,0,1
46642,1554.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,18.9,0,0,1
46643,1554.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,18.9333,0,0,1
46644,1554.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,18.9666,0,0,1
46645,1554.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.0,0,0,1
46646,1554.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.0333,0,0,1
46647,1554.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.0666,0,0,1
46648,1554.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.1,0,0,1
46649,1554.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.1333,0,0,1
46650,1554.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.1666,0,0,1
46651,1554.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.2,0,0,1
46652,1555.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.2333,0,0,1
46653,1555.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.2666,0,0,1
46654,1555.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.3,0,0,1
46655,1555.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.3333,0,0,1
46656,1555.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.3666,0,0,1
46657,1555.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.4,0,0,1
46658,1555.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.4333,0,0,1
46659,1555.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.4666,0,0,1
46660,1555.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.5,0,0,1
46661,1555.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.5333,0,0,1
46662,1555.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.5666,0,0,1
46663,1555.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.6,0,0,1
46664,1555.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.6333,0,0,1
46665,1555.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.6666,0,0,1
46666,1555.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.7,0,0,1
46667,1555.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.7333,0,0,1
46668,1555.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.7666,0,0,1
46669,1555.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.8,0,0,1
46670,1555.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.8333,0,0,1
46671,1555.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.8666,0,0,1
46672,1555.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,19.9,0,0,1
46673,1555.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,19.9333,0,0,1
46674,1555.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,19.9666,0,0,1
46675,1555.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.0,0,0,1
46676,1555.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.0333,0,0,1
46677,1555.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.0666,0,0,1
46678,1555.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.1,0,0,1
46679,1555.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.1333,0,0,1
46680,1555.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.1666,0,0,1
46681,1555.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.2,0,0,1
46682,1556.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.2333,0,0,1
46683,1556.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.2666,0,0,1
46684,1556.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.3,0,0,1
46685,1556.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.3333,0,0,1
46686,1556.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.3666,0,0,1
46687,1556.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.4,0,0,1
46688,1556.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.4333,0,0,1
46689,1556.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.4666,0,0,1
46690,1556.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.5,0,0,1
46691,1556.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.5333,0,0,1
46692,1556.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.5666,0,0,1
46693,1556.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.6,0,0,1
46694,1556.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.6333,0,0,1
46695,1556.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.6666,0,0,1
46696,1556.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.7,0,0,1
46697,1556.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.7333,0,0,1
46698,1556.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.7666,0,0,1
46699,1556.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.8,0,0,1
46700,1556.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.8333,0,0,1
46701,1556.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.8666,0,0,1
46702,1556.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,20.9,0,0,1
46703,1556.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,20.9333,0,0,1
46704,1556.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,20.9666,0,0,1
46705,1556.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.0,0,0,1
46706,1556.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.0333,0,0,1
46707,1556.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.0666,0,0,1
46708,1556.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.1,0,0,1
46709,1556.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.1333,0,0,1
46710,1556.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.1666,0,0,1
46711,1556.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.2,0,0,1
46712,1557.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.2333,0,0,1
46713,1557.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.2666,0,0,1
46714,1557.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.3,0,0,1
46715,1557.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.3333,0,0,1
46716,1557.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.3666,0,0,1
46717,1557.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.4,0,0,1
46718,1557.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.4333,0,0,1
46719,1557.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.4666,0,0,1
46720,1557.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.5,0,0,1
46721,1557.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.5333,0,0,1
46722,1557.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.5666,0,0,1
46723,1557.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.6,0,0,1
46724,1557.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.6333,0,0,1
46725,1557.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.6666,0,0,1
46726,1557.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.7,0,0,1
46727,1557.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.7333,0,0,1
46728,1557.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.7666,0,0,1
46729,1557.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.8,0,0,1
46730,1557.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.8333,0,0,1
46731,1557.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.8666,0,0,1
46732,1557.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,21.9,0,0,1
46733,1557.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,21.9333,0,0,1
46734,1557.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,21.9666,0,0,1
46735,1557.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.0,0,0,1
46736,1557.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.0333,0,0,1
46737,1557.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.0666,0,0,1
46738,1557.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.1,0,0,1
46739,1557.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.1333,0,0,1
46740,1557.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.1666,0,0,1
46741,1557.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.2,0,0,1
46742,1558.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.2333,0,0,1
46743,1558.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.2666,0,0,1
46744,1558.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.3,0,0,1
46745,1558.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.3333,0,0,1
46746,1558.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.3666,0,0,1
46747,1558.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.4,0,0,1
46748,1558.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.4333,0,0,1
46749,1558.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.4666,0,0,1
46750,1558.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.5,0,0,1
46751,1558.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.5333,0,0,1
46752,1558.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.5666,0,0,1
46753,1558.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.6,0,0,1
46754,1558.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.6333,0,0,1
46755,1558.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.6666,0,0,1
46756,1558.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.7,0,0,1
46757,1558.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.7333,0,0,1
46758,1558.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.7666,0,0,1
46759,1558.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.8,0,0,1
46760,1558.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.8333,0,0,1
46761,1558.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.8666,0,0,1
46762,1558.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,22.9,0,0,1
46763,1558.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,22.9333,0,0,1
46764,1558.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,22.9666,0,0,1
46765,1558.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.0,0,0,1
46766,1558.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.0333,0,0,1
46767,1558.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.0666,0,0,1
46768,1558.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.1,0,0,1
46769,1558.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.1333,0,0,1
46770,1558.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.1666,0,0,1
46771,1558.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.2,0,0,1
46772,1559.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.2333,0,0,1
46773,1559.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.2666,0,0,1
46774,1559.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.3,0,0,1
46775,1559.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.3333,0,0,1
46776,1559.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.3666,0,0,1
46777,1559.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.4,0,0,1
46778,1559.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.4333,0,0,1
46779,1559.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.4666,0,0,1
46780,1559.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.5,0,0,1
46781,1559.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.5333,0,0,1
46782,1559.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.5666,0,0,1
46783,1559.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.6,0,0,1
46784,1559.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.6333,0,0,1
46785,1559.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.6666,0,0,1
46786,1559.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.7,0,0,1
46787,1559.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.7333,0,0,1
46788,1559.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.7666,0,0,1
46789,1559.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.8,0,0,1
46790,1559.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.8333,0,0,1
46791,1559.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.8666,0,0,1
46792,1559.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,23.9,0,0,1
46793,1559.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,23.9333,0,0,1
46794,1559.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,23.9666,0,0,1
46795,1559.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.0,0,0,1
46796,1559.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.0333,0,0,1
46797,1559.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.0666,0,0,1
46798,1559.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.1,0,0,1
46799,1559.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.1333,0,0,1
46800,1559.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.1666,0,0,1
46801,1559.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.2,0,0,1
46802,1560.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.2333,0,0,1
46803,1560.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.2666,0,0,1
46804,1560.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.3,0,0,1
46805,1560.1318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.3333,0,0,1
46806,1560.1651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.3666,0,0,1
46807,1560.1984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.4,0,0,1
46808,1560.2318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.4333,0,0,1
46809,1560.2651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.4666,0,0,1
46810,1560.2984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.5,0,0,1
46811,1560.3318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.5333,0,0,1
46812,1560.3651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.5666,0,0,1
46813,1560.3984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.6,0,0,1
46814,1560.4318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.6333,0,0,1
46815,1560.4651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.6666,0,0,1
46816,1560.4984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.7,0,0,1
46817,1560.5318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.7333,0,0,1
46818,1560.5651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.7666,0,0,1
46819,1560.5984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.8,0,0,1
46820,1560.6318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.8333,0,0,1
46821,1560.6651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.8666,0,0,1
46822,1560.6984,0,None,0,None,0,0,0,0,93,4,Pin prick,24.9,0,0,1
46823,1560.7318,0,None,0,None,0,0,0,0,93,4,Pin prick,24.9333,0,0,1
46824,1560.7651,0,None,0,None,0,0,0,0,93,4,Pin prick,24.9666,0,0,1
46825,1560.7984,0,None,0,None,0,0,0,0,93,4,Pin prick,25.0,0,0,1
46826,1560.8318,0,None,0,None,0,0,0,0,93,4,Pin prick,25.0333,0,0,1
46827,1560.8651,0,None,0,None,0,0,0,0,93,4,Pin prick,25.0666,0,0,1
46828,1560.8984,0,None,0,None,0,0,0,0,93,4,Pin prick,25.1,0,0,1
46829,1560.9318,0,None,0,None,0,0,0,0,93,4,Pin prick,25.1333,0,0,1
46830,1560.9651,0,None,0,None,0,0,0,0,93,4,Pin prick,25.1666,0,0,1
46831,1560.9984,0,None,0,None,0,0,0,0,93,4,Pin prick,25.2,0,0,1
46832,1561.0318,0,None,0,None,0,0,0,0,93,4,Pin prick,25.2333,0,0,1
46833,1561.0651,0,None,0,None,0,0,0,0,93,4,Pin prick,25.2666,0,0,1
46834,1561.0984,0,None,0,None,0,0,0,0,93,4,Pin prick,25.3,0,0,1
